generation,ranking,house_area,area_change_rate
54,7,47.48248200000033,-0.30054240925708814
54,8,44.59526200000024,-0.34307363045872624
54,9,47.266897000000355,-0.303718160783731
54,10,49.01193700000041,-0.27801222834847966
54,11,47.159969000000395,-0.3052933017222972
54,12,51.76780100000047,-0.23741599342851163
54,13,50.45456400000047,-0.25676109817881604
54,14,50.69246500000046,-0.25325661287631385
54,15,48.45841800000036,-0.28616603686612324
54,16,53.8361870000005,-0.20694689772525035
54,17,43.680536000000245,-0.356548327172135
54,18,39.68430700000011,-0.41541619992564927
54,19,48.107144000000346,-0.2913406034721956
54,20,46.896596000000365,-0.3091730113812563
54,21,42.71507300000016,-0.3707704233113276
54,22,49.39652400000044,-0.27234693274638655
54,23,49.84458100000043,-0.26574666973285055
54,24,47.13110500000032,-0.3057184931412979
54,25,42.72994300000018,-0.3705513754870297
54,26,46.0803960000003,-0.3211963358057126
54,27,49.49778300000041,-0.27085530102879823
54,28,49.014139000000384,-0.2779797910042229
54,29,46.10235000000024,-0.3208729345996187
54,30,52.148260000000455,-0.2318115067987595
54,31,46.592129000000305,-0.3136580708244581
54,32,48.219718000000356,-0.2896822921223319
54,33,48.64876600000039,-0.2833620479448458
54,34,54.06043000000055,-0.20364360644993335
54,35,50.54193300000039,-0.25547407804693745
54,36,50.69990400000045,-0.2531470300407424
54,37,46.5656180000003,-0.3140486005399896
54,38,45.20043100000031,-0.33415897324404353
54,39,48.30633800000039,-0.2884063054013729
55,0,47.56173500000033,-0.29937494475009063
55,1,43.956483000000205,-0.35248339173357257
55,2,48.49703900000036,-0.2855971164880334
55,3,46.604210000000336,-0.31348010735671467
55,4,53.14730000000052,-0.21709479271764134
55,5,45.80527400000028,-0.32524911828832126
55,6,44.44983900000021,-0.34521583568756464
55,7,50.658157000000436,-0.25376199907375874
55,8,45.5623310000003,-0.32882787656527573
55,9,49.95693200000042,-0.2640916433638088
55,10,46.3216630000003,-0.3176422664429154
55,11,44.15266400000026,-0.34959347773098165
55,12,48.98340100000042,-0.27843258804680865
55,13,48.127865000000384,-0.29103536541118163
55,14,48.561365000000364,-0.2846495394641084
55,15,49.762399000000414,-0.2669572809162012
55,16,49.2917030000004,-0.2738910357719884
55,17,50.992636000000445,-0.24883483718921146
55,18,52.96932100000053,-0.2197165756847328
55,19,38.81302300000005,-0.4282509588056271
55,20,48.811420000000375,-0.2809660153413967
55,21,47.963397000000356,-0.2934581197868759
55,22,40.01955700000012,-0.4104776805513553
55,23,48.837566000000386,-0.2805808623881966
55,24,49.97668100000041,-0.2638007236945385
55,25,49.68770400000042,-0.26805760218290614
55,26,49.48318300000038,-0.27107037152205654
55,27,42.93423700000021,-0.36754195005212403
55,28,49.97319000000042,-0.26385214911179605
55,29,59.539626000000766,-0.12293036080771264
55,30,51.25558300000047,-0.24496140287478171
55,31,50.763018000000464,-0.25221730681392884
55,32,53.65874700000059,-0.20956074076111694
55,33,50.65242400000046,-0.2538464510695014
55,34,49.798196000000395,-0.2664299604746158
55,35,50.16828800000044,-0.26097818862593164
55,36,48.817177000000356,-0.28088120980511716
55,37,47.746994000000335,-0.29664592115348415
55,38,49.34929200000039,-0.2730427005229321
55,39,48.09474400000035,-0.29152326608290774
56,0,47.56173500000033,-0.29937494475009063
56,1,43.956483000000205,-0.35248339173357257
56,2,49.602040000000386,-0.2693195062058135
56,3,51.16093400000043,-0.2463556636361769
56,4,52.4463000000005,-0.22742112256515842
56,5,48.076589000000425,-0.29179070476818714
56,6,40.80918500000015,-0.3988457844246288
56,7,50.71960600000048,-0.25285680272168953
56,8,48.64804200000039,-0.28337271308437456
56,9,50.59346200000043,-0.25471501178343803
56,10,48.30907300000037,-0.28836601651102667
56,11,44.15266400000026,-0.34959347773098165
56,12,52.666719000000505,-0.22417416208204877
56,13,45.788423000000336,-0.32549734793776486
56,14,49.66821000000041,-0.2683447654839727
56,15,47.11450200000032,-0.305963069538528
56,16,48.578493000000364,-0.28439722936763445
56,17,45.751399000000326,-0.3260427431392977
56,18,45.919057000000294,-0.3235729973339131
56,19,50.89513500000043,-0.2502711103510701
56,20,53.82447600000056,-0.20711941077638255
56,21,38.18249600000007,-0.4375391610592148
56,22,47.60786200000035,-0.29869545456909685
56,23,45.215700000000275,-0.33393404780832114
56,24,51.819929000000535,-0.23664810338244593
56,25,49.21916300000039,-0.27495961204465463
56,26,41.751460000000165,-0.384965267367469
56,27,49.03110000000038,-0.2777299409606513
56,28,47.96633100000035,-0.29341489945624455
56,29,42.57468800000019,-0.3728384144891355
56,30,51.99293500000053,-0.23409957696076347
56,31,59.28559400000077,-0.12667246954355332
56,32,54.49817300000057,-0.19719527748211346
56,33,50.938893000000476,-0.2496265175672354
56,34,49.43718900000037,-0.27174790249924163
56,35,53.32028100000053,-0.21454663456735124
56,36,50.08146600000044,-0.262257150979742
56,37,40.80084500000019,-0.39896863976118785
56,38,48.286759000000366,-0.2886947208251743
56,39,48.78009300000036,-0.28142748885799196
57,0,47.56173500000033,-0.29937494475009063
57,1,43.956483000000205,-0.35248339173357257
57,2,49.34201600000039,-0.27314988222902414
57,3,42.28709200000015,-0.3770749496657786
57,4,49.413613000000446,-0.2720951971532849
57,5,53.30367900000055,-0.2147911962337253
57,6,51.42774500000049,-0.2424253092953118
57,7,47.88999000000035,-0.2945394677114361
57,8,53.27582600000056,-0.2152014947576094
57,9,54.53559400000058,-0.19664403413086665
57,10,50.47318700000042,-0.2564867654530673
57,11,52.31944100000053,-0.22928986418873304
57,12,41.22557000000013,-0.3927120770729054
57,13,47.908000000000364,-0.29427416500023224
57,14,52.69415900000052,-0.22376994740156947
57,15,50.72029200000044,-0.25284669735467813
57,16,51.726258000000485,-0.23802795736696417
57,17,39.84124900000011,-0.41310430996997316
57,18,52.9287020000005,-0.22031492831251678
57,19,53.86315400000054,-0.20654965073951795
57,20,47.482952000000346,-0.3005354857549077
57,21,53.30515000000053,-0.2147695271449871
57,22,51.42216900000048,-0.24250744854670964
57,23,56.28500800000064,-0.17087366893277206
57,24,42.959570000000205,-0.36716877328461034
57,25,46.9595250000003,-0.30824601336274887
57,26,57.12181100000065,-0.1585468446882761
57,27,48.95702300000049,-0.27882115855853057
57,28,52.500429000000494,-0.2266237560768329
57,29,52.82521600000052,-0.22183936564575482
57,30,46.20641300000031,-0.3193399975626389
57,31,46.597407000000324,-0.3135803213680596
57,32,49.44569400000038,-0.271622616571491
57,33,49.912102000000424,-0.264752027624956
57,34,40.24969300000014,-0.4070875803433833
57,35,49.3128690000004,-0.2735792424801875
57,36,48.84315600000036,-0.2804985169048194
57,37,49.3637220000004,-0.2728301342751435
57,38,44.46740400000025,-0.34495708820714804
57,39,46.268853000000334,-0.31842020293256873
58,0,47.56173500000033,-0.29937494475009063
58,1,43.956483000000205,-0.35248339173357257
58,2,46.78929900000038,-0.31075358800557695
58,3,44.463322000000225,-0.34501721956012643
58,4,52.04852900000047,-0.23328062976883443
58,5,51.76723000000049,-0.2374244047471175
58,6,47.201108000000346,-0.30468728904954895
58,7,50.824521000000445,-0.2513113149956527
58,8,51.62874300000046,-0.23946443676080273
58,9,49.84472300000049,-0.2657445779513399
58,10,47.90910800000039,-0.29425784321211346
58,11,43.293545000000194,-0.3622490357513375
58,12,42.27249000000015,-0.3772900496207479
58,13,49.43018300000039,-0.27185110687429376
58,14,43.10600000000017,-0.36501173408408033
58,15,46.22874600000035,-0.31901101336223237
58,16,54.018483000000565,-0.20426152165408976
58,17,50.131569000000454,-0.26151909091647485
58,18,54.20173100000057,-0.20156212180830113
58,19,49.884201000000495,-0.2651630332299129
58,20,49.045786000000405,-0.2775136036138027
58,21,41.22557000000013,-0.3927120770729054
58,22,51.10246000000052,-0.24721703569252892
58,23,53.74914500000056,-0.20822910086731447
58,24,47.33667000000033,-0.3026903447887944
58,25,53.06489000000053,-0.21830876253609174
58,26,53.40144100000052,-0.21335107831852904
58,27,55.47267200000061,-0.18284007333079302
58,28,39.469604000000096,-0.418578958837563
58,29,55.823626000000594,-0.17767022059854587
58,30,52.92320300000055,-0.22039593328802462
58,31,52.6042060000005,-0.22509503206458492
58,32,44.72804500000022,-0.3411176232459693
58,33,37.70783900000003,-0.4445312648344405
58,34,45.95535500000031,-0.32303829673362017
58,35,40.3426730000001,-0.405717905380157
58,36,38.44041500000007,-0.43373979348725805
58,37,50.39666100000042,-0.25761405891656386
58,38,51.79677600000047,-0.236989166884529
58,39,47.55211400000034,-0.2995166703128052
59,0,47.56173500000033,-0.29937494475009063
59,1,43.956483000000205,-0.35248339173357257
59,2,50.09165200000048,-0.2621071024835548
59,3,47.48799900000034,-0.3004611391261768
59,4,49.5100730000004,-0.2706742588122135
59,5,49.63660400000042,-0.26881034890930866
59,6,52.33465700000052,-0.22906571948836257
59,7,45.456857000000255,-0.3303815988396515
59,8,54.60808700000059,-0.19557615020841854
59,9,50.628546000000455,-0.2541981944419679
59,10,45.33689800000028,-0.3321486975588783
59,11,47.820130000000354,-0.2955685652908191
59,12,49.53510400000041,-0.27030553076312186
59,13,52.3001750000004,-0.22957366885470107
59,14,43.32702400000024,-0.36175586143326965
59,15,53.35899800000054,-0.2139763000271138
59,16,48.553203000000366,-0.28476977270835296
59,17,51.963170000000495,-0.23453804088075159
59,18,51.75747800000052,-0.23756806005192876
59,19,47.44130400000032,-0.3011489964332096
59,20,48.16448800000034,-0.29049587728278625
59,21,51.54196400000049,-0.2407427656878175
59,22,43.65560000000024,-0.35691565578993495
59,23,52.637180000000505,-0.22460929682864764
59,24,45.87774300000033,-0.32418158790640944
59,25,54.99259100000058,-0.18991207726734935
59,26,54.340554000000566,-0.19951714022710032
59,27,55.6303000000006,-0.180518078008105
59,28,53.17156700000054,-0.2167373190423062
59,29,57.744907000000694,-0.14936810742341333
59,30,49.04135800000037,-0.2775788318428542
59,31,49.42596000000038,-0.27191331527792595
59,32,51.93542500000047,-0.23494674847222036
59,33,47.930138000000355,-0.2939480533166884
59,34,48.050707000000344,-0.2921719687754828
59,35,54.7762350000006,-0.19309918628373904
59,36,51.11239100000049,-0.2470707435645469
59,37,47.480394000000345,-0.30057316728379496
59,38,46.13867900000028,-0.3203377773427987
59,39,46.26291600000032,-0.3185076600228753
60,0,47.56173500000033,-0.29937494475009063
60,1,43.956483000000205,-0.35248339173357257
60,2,49.8983390000004,-0.2649547683919911
60,3,46.08521500000031,-0.32112534781208163
60,4,50.28785900000037,-0.25921680547871806
60,5,45.28376500000025,-0.3329313921149246
60,6,50.465453000000444,-0.2566006938910709
60,7,51.126681000000445,-0.24686023963655754
60,8,50.41382100000044,-0.25736127743270715
60,9,46.14428600000028,-0.3202551814348743
60,10,49.55408100000039,-0.2700259833144541
60,11,51.12906000000044,-0.24682519493084112
60,12,46.77422800000031,-0.31097559673187175
60,13,51.420351000000466,-0.24253422924237714
60,14,51.13655000000046,-0.24671486082162844
60,15,46.0242880000003,-0.3220228546574736
60,16,51.52798600000049,-0.24094867358882835
60,17,45.92101400000029,-0.32354416904930317
60,18,41.79338200000018,-0.3843477204347047
60,19,51.49859500000044,-0.24138162816878392
60,20,51.18256200000041,-0.24603706468904155
60,21,44.25048300000027,-0.3481525201570096
60,22,51.243706000000444,-0.2451363612479618
60,23,48.60461400000035,-0.2840124446858272
60,24,50.64205000000049,-0.2539992689665596
60,25,54.04189900000059,-0.2039165839369575
60,26,50.009172000000376,-0.2633221034619061
60,27,49.5180960000004,-0.2705560731569117
60,28,42.99037500000022,-0.3667149892746918
60,29,51.65952600000045,-0.23901097682971006
60,30,47.37514700000032,-0.302123545653926
60,31,49.10399800000039,-0.2766560910416436
60,32,51.01229100000048,-0.2485453022203765
60,33,48.263058000000356,-0.28904385683618156
60,34,52.60700100000052,-0.2250538593228959
60,35,52.59129500000051,-0.22528522214256103
60,36,52.64280700000048,-0.2245264063036095
60,37,48.848372000000396,-0.2804216807614742
60,38,46.87329900000029,-0.30951619612656067
60,39,46.16280400000031,-0.3199823954489733
61,0,47.56173500000033,-0.29937494475009063
61,1,43.956483000000205,-0.35248339173357257
61,2,50.470192000000466,-0.25653088436589594
61,3,53.51758400000052,-0.2116401925446629
61,4,52.268982000000484,-0.2300331684366308
61,5,47.870806000000336,-0.29482206444723486
61,6,47.22408600000028,-0.3043488034472158
61,7,44.834767000000284,-0.3395455168636764
61,8,52.56634100000052,-0.2256528159157633
61,9,52.946339000000506,-0.22005512021049006
61,10,52.6452480000005,-0.2244904482848392
61,11,51.42068900000043,-0.2425292502131502
61,12,50.65084600000044,-0.25386969635980033
61,13,46.87017300000031,-0.3095622447814867
61,14,44.6878140000003,-0.34171026030173907
61,15,51.50103700000044,-0.24134565541915826
61,16,49.3504460000004,-0.2730257011154511
61,17,51.380950000000375,-0.2431146396879163
61,18,49.770924000000406,-0.26683170037133674
61,19,46.5122970000003,-0.3148340644969075
61,20,50.34382700000043,-0.25839234894675445
61,21,48.025843000000386,-0.2925382367716714
61,22,41.681322000000144,-0.38599846012473765
61,23,49.64044400000044,-0.26875378242341036
61,24,45.865892000000294,-0.3243561632773414
61,25,53.123045000000495,-0.21745208962270807
61,26,41.36998200000015,-0.39058476473918247
61,27,53.63176600000057,-0.20995819397882887
61,28,51.69753700000047,-0.23845104227359845
61,29,52.5915770000005,-0.22528106804125303
61,30,49.896497000000394,-0.2649819026281953
61,31,46.22346500000027,-0.31908880701119896
61,32,54.05866500000055,-0.2036696064102484
61,33,54.13803200000051,-0.20250046258570148
61,34,52.619169000000504,-0.224874614270707
61,35,51.64209700000046,-0.23926772091375031
61,36,45.92389300000029,-0.3235017589157354
61,37,50.897765000000476,-0.2502323682005716
61,38,54.049399000000534,-0.20380610251918888
61,39,49.66546200000044,-0.268385245875443
62,0,47.56173500000033,-0.29937494475009063
62,1,43.956483000000205,-0.35248339173357257
62,2,49.83019900000042,-0.2659585288995654
62,3,51.61233200000049,-0.2397061848337375
62,4,44.70952800000025,-0.34139039450101377
62,5,49.556925000000405,-0.2699840887608357
62,6,49.59979900000042,-0.26935251805344257
62,7,54.45243000000053,-0.19786911101451768
62,8,51.71459000000048,-0.2381998369913021
62,9,48.862202000000366,-0.28021795302710784
62,10,43.130159000000226,-0.36465585134116063
62,11,50.28602900000042,-0.25924376294465307
62,12,49.453282000000385,-0.27151083883841964
62,13,46.8899360000003,-0.3092711188802365
62,14,43.34454800000016,-0.36149771791793867
62,15,51.04925900000047,-0.24800073194676325
62,16,52.909362000000506,-0.2205998230618048
62,17,50.337564000000434,-0.25848460829601977
62,18,48.83020300000037,-0.28068932567873506
62,19,48.15683300000042,-0.2906086419831885
62,20,52.54342100000052,-0.2259904471284667
62,21,44.67520800000024,-0.34189595746872686
62,22,48.74756100000037,-0.28190671305570864
62,23,50.626001000000436,-0.25423568446973127
62,24,49.01358300000048,-0.2779879813599921
62,25,46.603912000000335,-0.31348449715171406
62,26,51.68414100000047,-0.23864837681659037
62,27,51.32147200000048,-0.24399080152339345
62,28,50.21516400000042,-0.2602876650340172
62,29,53.0653420000005,-0.21830210418931467
62,30,44.723400000000275,-0.341186048070707
62,31,51.4737960000005,-0.24174693865935165
62,32,47.97045600000039,-0.2933541346764708
62,33,45.969101000000265,-0.322835806391133
62,34,52.808835000000514,-0.22208067179301913
62,35,47.317143000000314,-0.3029779942080992
62,36,49.638364000000394,-0.26878442260327245
62,37,54.016139000000564,-0.20429605077985663
62,38,52.79109100000049,-0.22234205609660623
62,39,51.00406700000048,-0.24866644877767458
63,0,47.56173500000033,-0.29937494475009063
63,1,43.956483000000205,-0.35248339173357257
63,2,48.29832600000038,-0.2885243290172622
63,3,51.073615000000466,-0.24764194722527097
63,4,49.556925000000405,-0.2699840887608357
63,5,48.9060160000004,-0.279572535315354
63,6,48.54218500000038,-0.2849320772764839
63,7,46.06379600000028,-0.32144086801037586
63,8,53.52506300000053,-0.21153002047486308
63,9,49.236910000000364,-0.2746981835485011
63,10,48.39882900000037,-0.2870438338265848
63,11,49.0242330000004,-0.2778310977467607
63,12,49.19342200000041,-0.27533879900129477
63,13,51.52870100000046,-0.24093814102700142
63,14,48.898895000000415,-0.27967743373881193
63,15,45.986263000000285,-0.32258299544556485
63,16,49.861896000000414,-0.26549160496636043
63,17,50.34109600000043,-0.2584325789136783
63,18,45.457174000000286,-0.33037692915839334
63,19,53.15844100000049,-0.21693067625425927
63,20,50.080291000000514,-0.2622744597351914
63,21,47.56974100000036,-0.2992570095193352
63,22,48.24435700000036,-0.28931933856867564
63,23,46.1494890000003,-0.3201785367926534
63,24,53.042532000000534,-0.21863811500789027
63,25,46.54232900000032,-0.31439166743844693
63,26,53.54691400000046,-0.2112081365469067
63,27,47.42570500000032,-0.3013787830513143
63,28,43.759233000000215,-0.3553890530209086
63,29,40.99074500000017,-0.396171250263266
63,30,52.5112950000005,-0.22646369059876845
63,31,51.18777100000047,-0.2459603316616859
63,32,50.88223700000048,-0.25046110892792134
63,33,52.4480870000005,-0.2273947985260179
63,34,50.48496300000044,-0.2563132948963133
63,35,52.6239040000005,-0.2248048636689553
63,36,50.86389600000054,-0.25073128755236174
63,37,53.0589830000005,-0.21839577770072738
63,38,49.244339000000394,-0.27458874802148614
63,39,47.80818300000032,-0.2957445548238985
64,0,47.56173500000033,-0.29937494475009063
64,1,43.956483000000205,-0.35248339173357257
64,2,42.93154100000019,-0.36758166443909857
64,3,42.41065000000019,-0.3752548345968772
64,4,48.62958200000037,-0.28364464468064465
64,5,51.31226800000046,-0.24412638431928047
64,6,43.77912100000022,-0.35509608576269547
64,7,50.29513800000045,-0.2591095795800577
64,8,43.025193000000186,-0.36620209034083945
64,9,51.73727500000047,-0.23786566752968888
64,10,54.86121700000055,-0.19184732870442206
64,11,51.13792800000045,-0.24669456170247042
64,12,45.636019000000196,-0.32774238927026467
64,13,49.592989000000394,-0.26945283518077756
64,14,52.811448000000524,-0.2220421800670681
64,15,49.23493900000041,-0.27472721806509026
64,16,53.18105800000053,-0.21659750849083306
64,17,51.42306200000047,-0.24249429389256735
64,18,49.71240000000042,-0.26769380897047496
64,19,48.754252000000385,-0.28180814890020234
64,20,50.208615000000385,-0.26038413740801397
64,21,47.646293000000306,-0.2981293330535913
64,22,34.020787999999996,-0.49884468108353736
64,23,46.05224600000031,-0.3216110093937404
64,24,50.69633900000042,-0.2531995455413226
64,25,51.47717200000043,-0.24169720729050073
64,26,56.74319000000061,-0.1641242560052476
64,27,48.00508600000028,-0.2928440051434916
64,28,50.09972800000044,-0.2619881360929013
64,29,52.74606900000048,-0.22300526868204848
64,30,47.11257000000032,-0.3059915295517454
64,31,47.14814400000032,-0.3054674940909814
64,32,47.957419000000364,-0.29354618084226586
64,33,52.55122600000051,-0.2258754727997081
64,34,45.42548800000031,-0.33084369105218536
64,35,53.83815800000053,-0.20691786320866007
64,36,43.73120300000028,-0.3558019589062514
64,37,48.11165500000036,-0.29127415258212097
64,38,39.870568000000105,-0.41267241601162896
64,39,46.87521900000036,-0.3094879128836107
65,0,47.56173500000033,-0.29937494475009063
65,1,43.956483000000205,-0.35248339173357257
65,2,53.02835700000046,-0.21884692488747556
65,3,50.37490500000043,-0.2579345434132293
65,4,51.487333000000476,-0.241547527065706
65,5,48.62958200000037,-0.28364464468064465
65,6,48.34790900000034,-0.28779392899896117
65,7,47.770319000000356,-0.2963023239442209
65,8,53.18651700000052,-0.2165170927495528
65,9,47.63040800000034,-0.29836333269642645
65,10,51.894581000000464,-0.2355484155425371
65,11,47.03362100000032,-0.30715451587860926
65,12,51.50818200000048,-0.2412404034551626
65,13,53.4527740000005,-0.2125948993027481
65,14,50.999691000000446,-0.24873091100222966
65,15,43.196735000000196,-0.3636751298919053
65,16,57.36800300000064,-0.15492022586114373
65,17,50.82130400000044,-0.25135870415844797
65,18,38.59025900000006,-0.4315324631453591
65,19,49.7423340000004,-0.2672528555358739
65,20,47.49233100000033,-0.30039732505927336
65,21,45.12170500000028,-0.33531867459008613
65,22,47.89210500000035,-0.2945083119516252
65,23,55.400849000000576,-0.1838980875799207
65,24,52.192421000000465,-0.2311609774800772
65,25,51.63697600000047,-0.2393431576258031
65,26,43.89843800000025,-0.3533384442528289
65,27,50.47124000000041,-0.2565154464291205
65,28,47.31688800000034,-0.302981750576303
65,29,45.062735000000245,-0.3361873531508685
65,30,49.691648000000406,-0.2679995036880154
65,31,46.3453530000003,-0.31729329247132093
65,32,45.95041900000028,-0.3231110082373686
65,33,47.9807220000003,-0.29320290771182933
65,34,42.101233000000164,-0.3798128117758064
65,35,45.00664800000025,-0.33701356265465976
65,36,51.70110200000047,-0.2383985267730188
65,37,42.47488000000016,-0.37430867173510013
65,38,52.00260600000041,-0.2339571148552654
65,39,52.236709000000495,-0.23050857734272037
66,0,47.56173500000033,-0.29937494475009063
66,1,43.956483000000205,-0.35248339173357257
66,2,46.34135900000034,-0.31735212750899655
66,3,53.2088850000005,-0.21618759296919754
66,4,53.050560000000495,-0.21851985569831042
66,5,37.98816300000006,-0.44040185244046676
66,6,42.56553200000017,-0.3729732902039487
66,7,47.10919600000032,-0.306041231458886
66,8,52.8410930000005,-0.22160548384976517
66,9,47.31956900000033,-0.3029422571521645
66,10,50.03646000000043,-0.26292012787149294
66,11,55.42117300000057,-0.18359869766862133
66,12,48.145409000000335,-0.2907769272787361
66,13,42.785075000000184,-0.3697392339504344
66,14,51.42810900000044,-0.2424199472638368
66,15,51.36817800000042,-0.24330278217694914
66,16,44.101364000000224,-0.3503491706285251
66,17,39.76912300000012,-0.4141667876683781
66,18,49.68943000000043,-0.2680321767259634
66,19,55.11785000000056,-0.18806690501289874
66,20,51.65552300000046,-0.2390699444450874
66,21,49.78802800000038,-0.26657974381539995
66,22,47.87596200000033,-0.2947461121552324
66,23,49.97611500000042,-0.26380906135886606
66,24,50.130483000000424,-0.2615350886257683
66,25,57.81485200000062,-0.14833775772129665
66,26,52.05313200000048,-0.23321282364003526
66,27,52.07386200000047,-0.23290745300132074
66,28,50.814925000000414,-0.25145267228697515
66,29,46.37058600000028,-0.31692158878937776
66,30,41.678656000000146,-0.38603773258604074
66,31,50.97450500000045,-0.2491019223339551
66,32,47.17273900000031,-0.30510518869497627
66,33,53.16083700000053,-0.21689538112399526
66,34,51.17796300000045,-0.24610481189441713
66,35,54.12495500000052,-0.20269309798572407
66,36,50.91078900000042,-0.25004051353590184
66,37,46.94132500000035,-0.3085141149365353
66,38,52.63875000000051,-0.22458616938519443
66,39,43.860907000000246,-0.35389130799820284
67,0,47.56173500000033,-0.29937494475009063
67,1,49.36136200000038,-0.27286489909460193
67,2,43.956483000000205,-0.35248339173357257
67,3,42.71361800000017,-0.37079185670637477
67,4,50.51245000000043,-0.2559083878656164
67,5,44.01882500000022,-0.3515650407273614
67,6,50.0608140000004,-0.26256137261171253
67,7,52.64009500000046,-0.22456635638427527
67,8,48.544509000000374,-0.28489784276783114
67,9,51.97741900000045,-0.234328140917846
67,10,41.63127900000014,-0.3867356363366625
67,11,40.92764800000014,-0.3971007230655328
67,12,51.48114000000048,-0.24163875525507209
67,13,50.107121000000376,-0.26187923087669296
67,14,48.74596000000036,-0.28193029715568857
67,15,35.31540599999998,-0.4797738501355597
67,16,51.979622000000425,-0.23429568884273358
67,17,46.96789100000032,-0.30812277502394064
67,18,53.33257500000052,-0.2143655334273437
67,19,51.51915000000049,-0.24107883542981648
67,20,51.42810900000044,-0.2424199472638368
67,21,50.87310000000044,-0.2505957047564765
67,22,49.47194500000037,-0.27123591687844245
67,23,42.592502000000174,-0.37257599902564975
67,24,45.45457800000024,-0.33041517045979796
67,25,46.34135900000034,-0.31735212750899655
67,26,53.498026000000515,-0.21192829862049425
67,27,53.419401000000505,-0.21308651215011065
67,28,45.70622100000026,-0.32670825373823037
67,29,50.69579100000042,-0.25320761805024766
67,30,46.47324200000031,-0.31540937806637204
67,31,50.22680200000041,-0.26011622733535056
67,32,54.06310700000051,-0.20360417194921815
67,33,44.16608900000021,-0.34939571599317504
67,34,47.77197700000034,-0.29627790018546624
67,35,60.864185000000774,-0.10341847330914337
67,36,49.895345000000404,-0.2649988725739646
67,37,49.32835400000039,-0.273351135179633
67,38,42.080197000000126,-0.3801226900563667
67,39,50.968864000000345,-0.24918501909097493
68,0,47.56173500000033,-0.29937494475009063
68,1,49.79865900000039,-0.26642314008842555
68,2,49.36136200000038,-0.27286489909460193
68,3,48.97870400000043,-0.2785017788760436
68,4,49.59737900000038,-0.26938816672424337
68,5,48.09634200000035,-0.29149972617549497
68,6,47.8031230000004,-0.29581909295375247
68,7,43.35380300000021,-0.36136138384841043
68,8,46.420539000000275,-0.3161857383544663
68,9,38.21912900000007,-0.43699952562226174
68,10,51.494548000000464,-0.241441243941812
68,11,50.57507300000045,-0.2549858974889527
68,12,47.35404400000038,-0.30243441090181694
68,13,41.893931000000144,-0.3828665476246654
68,14,49.15513300000041,-0.27590282873529126
68,15,48.60370900000035,-0.2840257761102381
68,16,43.60249500000021,-0.35769793788202153
68,17,51.640300000000444,-0.23929419226144813
68,18,53.29073300000053,-0.21498190189165137
68,19,47.813872000000345,-0.2956607509858061
68,20,43.61358000000025,-0.35753464634655774
68,21,51.06379100000043,-0.2477866631516938
68,22,43.33115900000019,-0.36169494934494023
68,23,49.872052000000394,-0.2653419983958452
68,24,52.349467000000466,-0.22884755551540797
68,25,53.6472880000005,-0.20972954163661423
68,26,46.05361100000033,-0.32159090177570604
68,27,39.06133800000007,-0.42459306637183775
68,28,51.57132300000045,-0.24031028249524575
68,29,49.618048000000385,-0.2690836946677264
68,30,49.87668000000038,-0.26527382399565386
68,31,44.66949100000022,-0.34198017377077883
68,32,49.2241420000004,-0.2748862671141113
68,33,48.86035500000037,-0.2802451609175905
68,34,43.44551500000021,-0.3600103876102143
68,35,47.02081000000025,-0.30734323287101617
68,36,50.34888600000046,-0.2583178255477546
68,37,47.73936300000031,-0.29675833231335097
68,38,47.529112000000296,-0.2998555094556768
68,39,52.70578400000048,-0.22359870120402744
69,0,43.517325000000206,-0.35895256486221133
69,1,47.56173500000033,-0.29937494475009063
69,2,49.79865900000039,-0.26642314008842555
69,3,46.636612000000305,-0.31300279817023974
69,4,46.3096080000003,-0.3178198469084101
69,5,49.21541700000038,-0.27501479383011673
69,6,48.16371200000035,-0.2905073084268113
69,7,44.56440800000023,-0.3435281362805742
69,8,54.43635600000056,-0.19810589478908075
69,9,41.19611100000012,-0.3931460333510482
69,10,46.00581600000027,-0.3222949630240122
69,11,49.280925000000394,-0.2740498049347511
69,12,49.54709100000039,-0.2701289519958151
69,13,50.2334330000004,-0.26001854703118676
69,14,47.669401000000356,-0.29778893244001503
69,15,51.95359700000045,-0.23467905936239317
69,16,52.789334000000515,-0.22236793821007533
69,17,48.60622600000037,-0.2839886985464344
69,18,45.611780000000266,-0.32809945048163874
69,19,50.847483000000445,-0.25097306508700973
69,20,51.993887000000456,-0.23408555318613566
69,21,52.5230020000005,-0.22629123647105817
69,22,46.52705900000029,-0.31461660760502597
69,23,54.16303800000053,-0.20213210280800206
69,24,49.492340000000404,-0.27093548107638754
69,25,52.322301000000465,-0.2292477339414246
69,26,47.2780360000003,-0.3035540737820607
69,27,50.38768700000043,-0.25774625361563874
69,28,53.670788000000556,-0.2093833665276025
69,29,52.05374600000049,-0.23320377889463378
69,30,39.6783100000001,-0.4155045408672979
69,31,51.65907400000044,-0.23901763517648777
69,32,45.890664000000264,-0.3239912505198772
69,33,39.28123500000007,-0.42135379539540485
69,34,48.524732000000355,-0.2851891749010616
69,35,44.177434000000225,-0.3492285944352289
69,36,50.896433000000386,-0.25025198970036877
69,37,52.69326600000052,-0.22378310205571186
69,38,48.95408200000036,-0.27886448200515374
69,39,44.48267000000023,-0.34473220696399254
70,0,48.812077000000365,-0.28095633716920027
70,1,49.69757200000041,-0.26791223809883313
70,2,43.517325000000206,-0.35895256486221133
